DISTRICT,INSTITUTE NAME,BRANCH NAME,SEAT TYPE,MODIFIED SEAT TYPE,CLOSING RANK,GENDER
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2662,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",EWS,EWS,7465,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,14659,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,18368,Female-only
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",SC,SC,7841,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",SC,SC,10247,Female-only
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",ST,ST,3015,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",ST,ST,4390,Female-only
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,47817,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,53154,Female-only
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",EWS,EWS,9561,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,27615,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,37738,Female-only
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",SC,SC,8516,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",SC,SC,10704,Female-only
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",ST,ST,6846,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",ST,ST,13918,Female-only
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,48361,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,59688,Female-only
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",EWS,EWS,8134,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,15283,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,20538,Female-only
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",SC,SC,7906,Gender-Neutral
Shibpur,"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (4 Years, Bachelor of Technology)",ST,ST,2920,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,7166,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,11529,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,212,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1056,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2013,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,3168,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5669,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,195,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,1996,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,3313,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC (PwD),SC,67,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,1008,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,1493,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST (PwD),ST,75,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,15709,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,25460,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,861,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2789,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EWS,EWS,4312,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,6022,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,10596,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,530,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",SC,SC,3846,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",SC,SC,4852,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",ST,ST,1671,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",OPEN,OPEN,12816,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",OPEN,OPEN,21176,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",OPEN (PwD),OPEN,557,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",OPEN (PwD),OPEN,555,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",EWS,EWS,2251,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",EWS,EWS,3809,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",OBC-NCL,OBC,5737,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",OBC-NCL,OBC,9966,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",OBC-NCL (PwD),OBC-NCL,557,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",SC,SC,3931,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",SC,SC,5371,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",ST,ST,1981,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",ST,ST,2568,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",OPEN,OPEN,15392,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",OPEN,OPEN,22460,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",OPEN (PwD),OPEN,776,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",EWS,EWS,2370,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",EWS,EWS,3897,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",EWS (PwD),EWS,219,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",OBC-NCL,OBC,6704,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",OBC-NCL,OBC,10475,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",OBC-NCL (PwD),OBC-NCL,679,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",SC,SC,4610,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",SC,SC,5701,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",ST,ST,2368,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",ST,ST,2782,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",OPEN,OPEN,9476,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",OPEN,OPEN,16057,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,719,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",EWS,EWS,1660,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",EWS,EWS,2742,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4675,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",OBC-NCL,OBC,7234,Female-only
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",SC,SC,2746,Gender-Neutral
Gwalior,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",ST,ST,1402,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,23818,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,31036,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1134,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",EWS,EWS,4251,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6420,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,10216,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,14625,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,792,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",SC,SC,6724,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",SC,SC,7601,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",ST,ST,2993,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",ST,ST,3442,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,22179,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,30231,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1457,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2033,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3948,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6218,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,229,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,9386,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,14373,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,725,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,1241,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,6271,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,7342,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,2717,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,3205,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,29951,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,35362,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,295,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5311,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6604,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,12480,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,16257,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,1019,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,7490,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,8626,Female-only
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC (PwD),SC,213,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,2984,Gender-Neutral
Rajasthan,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,907,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,18183,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,27879,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,915,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1348,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3208,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5301,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,212,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,7453,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,12550,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,426,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,4737,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,6111,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC (PwD),SC,77,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,2608,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,2732,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,24176,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,33746,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1543,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,4417,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6177,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,11345,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,14624,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,862,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,6345,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,6342,Female-only
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,2824,Gender-Neutral
Guwahati,Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,3291,Female-only
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,34475,Gender-Neutral
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,35891,Female-only
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1271,Gender-Neutral
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5934,Gender-Neutral
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6443,Female-only
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,13826,Gender-Neutral
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,16122,Female-only
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,964,Gender-Neutral
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,7063,Gender-Neutral
Bengal,"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,6543,Female-only
